Timestamp,still01-bf-pid.DV01-LIT4003-level => (Aggregate=TimeAverage2),still01-bf-pid.CV01-plp4000a.cmdspd-hz => (Aggregate=TimeAverage2),still01-bf-pid.SP-pmp4000a.sp-% => (Aggregate=TimeAverage2),still01-bf-pid.PV01-fit4008.volumeflow => (Aggregate=TimeAverage2)
7/14/2025 2:52:29 PM,28.600206,49.919006,70.55,81.5074243488
7/14/2025 2:52:34 PM,28.600206,49.92742,70.55,81.915290622
7/14/2025 2:52:39 PM,28.600206,49.883724,70.55,83.229362906
7/14/2025 2:52:44 PM,28.600206,49.901384,70.55,83.669495604
7/14/2025 2:52:49 PM,28.600206,49.891028,70.55,82.753321964
7/14/2025 2:52:54 PM,28.600206,49.736146,70.55,81.825523104
7/14/2025 2:52:59 PM,28.600206,49.757312,70.55,83.098181796
7/14/2025 2:53:04 PM,28.600206,49.994228,70.55,82.5052038408
7/14/2025 2:53:09 PM,28.600206,50.02988,70.55,84.4536026904
7/14/2025 2:53:14 PM,28.600206,50.023876,70.55,83.192437643
7/14/2025 2:53:19 PM,28.600206,50.046576,70.55,83.202288064
7/14/2025 2:53:24 PM,28.600206,49.997446,70.55,82.81531356
7/14/2025 2:53:29 PM,28.600206,49.787992,70.55,82.403445324
7/14/2025 2:53:34 PM,28.600206,49.797782,70.55,82.340211875
7/14/2025 2:53:39 PM,28.600206,49.744232,70.55,83.2463654904
7/14/2025 2:53:44 PM,28.600206,49.76554,70.55,83.16802541
7/14/2025 2:53:49 PM,28.600206,49.7817,70.55,83.7823751104
7/14/2025 2:53:54 PM,28.600206,49.857552,70.55,83.235296562
7/14/2025 2:53:59 PM,28.600206,49.847954,70.55,81.35183788
7/14/2025 2:54:04 PM,28.600206,49.72518,70.55,81.2173181
7/14/2025 2:54:09 PM,28.600206,49.871738,70.55,84.367826988
7/14/2025 2:54:14 PM,28.600206,49.8982,70.55,83.66314886
7/14/2025 2:54:19 PM,28.600206,49.937598,70.55,82.149039973
7/14/2025 2:54:24 PM,28.600206,50.146002,70.55,81.18151002
7/14/2025 2:54:29 PM,28.600206,49.987272,70.55,84.571758288
7/14/2025 2:54:34 PM,28.600206,49.982008,70.55,83.5689768
7/14/2025 2:54:39 PM,28.600206,50.106808,70.55,85.683044528
7/14/2025 2:54:44 PM,28.600206,50.006572,70.55,85.168976604
7/14/2025 2:54:49 PM,28.600206,50.087456,70.55,81.928812768
7/14/2025 2:54:54 PM,28.600206,50.082536,70.55,82.438126896
7/14/2025 2:54:59 PM,28.600206,50.040688,70.55,84.37304758
7/14/2025 2:55:04 PM,28.600206,50.013956,70.55,84.542824096
7/14/2025 2:55:09 PM,28.600206,50.084484,70.55,81.545313376
7/14/2025 2:55:14 PM,28.600206,50.257976,70.55,81.747783618
7/14/2025 2:55:19 PM,28.600206,50.18458,70.55,82.847409382
7/14/2025 2:55:24 PM,28.600206,50.233264,70.55,82.888038397
7/14/2025 2:55:29 PM,28.600206,50.215388,70.55,84.153625
7/14/2025 2:55:34 PM,28.600206,50.31627,70.55,84.7599279
7/14/2025 2:55:39 PM,28.1101275468,50.126446,70.55,84.39167
7/14/2025 2:55:44 PM,27.438332,50.078038,70.55,82.169177874
7/14/2025 2:55:49 PM,27.438332,50.056358,70.55,83.28748
7/14/2025 2:55:54 PM,27.438332,50.007552,70.55,83.5562035384
7/14/2025 2:55:59 PM,27.438332,49.969212,70.55,82.7832
7/14/2025 2:56:04 PM,27.438332,49.902688,70.55,81.72589831
7/14/2025 2:56:09 PM,27.438332,49.800624,70.55,83.320274
7/14/2025 2:56:14 PM,27.438332,49.971622,70.55,82.41915824
7/14/2025 2:56:19 PM,27.438332,49.85249,70.55,83.295494
7/14/2025 2:56:24 PM,27.438332,49.84976,70.55,82.1345929896
7/14/2025 2:56:29 PM,27.438332,49.78784,70.55,82.95055
7/14/2025 2:56:34 PM,27.438332,50.005242,70.55,83.28284098
7/14/2025 2:56:39 PM,27.438332,49.987366,70.55,84.114068488
7/14/2025 2:56:44 PM,27.438332,49.957786,70.55,83.18560696
7/14/2025 2:56:49 PM,27.438332,50.01861,70.55,82.524568872
7/14/2025 2:56:54 PM,27.438332,49.995008,70.55,82.76726427
7/14/2025 2:56:59 PM,27.438332,49.894736,70.55,82.399298847
7/14/2025 2:57:04 PM,27.438332,49.851322,70.55,82.560242176
7/14/2025 2:57:09 PM,27.438332,49.910046,70.55,82.1272840668
7/14/2025 2:57:14 PM,27.438332,49.89191,70.55,83.0277318306
7/14/2025 2:57:19 PM,27.438332,50.04438,70.55,83.32464954
7/14/2025 2:57:24 PM,27.438332,49.940188,70.55,83.417576795
7/14/2025 2:57:29 PM,27.438332,50.04925,70.55,83.3083171276
7/14/2025 2:57:34 PM,27.438332,49.959714,70.55,83.0773856272
7/14/2025 2:57:39 PM,27.438332,49.998816,70.55,82.662218605
7/14/2025 2:57:44 PM,27.438332,50.033916,70.55,82.98662362
7/14/2025 2:57:49 PM,27.438332,49.91,70.55,82.528245326
7/14/2025 2:57:54 PM,27.438332,49.975554,70.55,82.057392544
7/14/2025 2:57:59 PM,27.438332,50.150478,70.55,82.32669607
7/14/2025 2:58:04 PM,27.438332,50.255438,70.55,83.305772605
7/14/2025 2:58:09 PM,27.438332,50.106494,70.55,83.183375182
7/14/2025 2:58:14 PM,27.3273233756,50.099126,70.55,83.70239044
7/14/2025 2:58:19 PM,26.893103,50.17884,70.55,82.2697085404
7/14/2025 2:58:24 PM,26.893103,50.227772,70.55,82.770809574
7/14/2025 2:58:29 PM,26.893103,50.220652,70.55,83.29054257
7/14/2025 2:58:34 PM,26.893103,50.293424,70.55,82.304680821
7/14/2025 2:58:39 PM,26.893103,50.367924,70.55,82.127947286
7/14/2025 2:58:44 PM,26.893103,50.172202,70.55,83.65056584
7/14/2025 2:58:49 PM,26.893103,50.305856,70.55,83.764432678
7/14/2025 2:58:54 PM,26.893103,50.273446,70.55,82.623938608
7/14/2025 2:58:59 PM,26.893103,50.299762,70.55,83.318460044
7/14/2025 2:59:04 PM,26.893103,50.380982,70.55,83.3269315808
7/14/2025 2:59:09 PM,26.893103,50.4477,70.55,83.421959118
7/14/2025 2:59:14 PM,26.893103,50.59694,70.55,82.76111854
7/14/2025 2:59:19 PM,26.893103,50.56554,70.55,83.38232716
7/14/2025 2:59:24 PM,26.893103,50.446176,70.55,82.340675127
7/14/2025 2:59:29 PM,26.893103,50.343302,70.55,83.19673244
7/14/2025 2:59:34 PM,26.893103,50.330416,70.55,83.08822812
7/14/2025 2:59:39 PM,26.893103,50.172946,70.55,82.437447624
7/14/2025 2:59:44 PM,26.893103,50.45756,70.55,83.124316784
7/14/2025 2:59:49 PM,26.893103,50.42669,70.55,83.107954788
7/14/2025 2:59:54 PM,26.893103,50.463478,70.55,83.817910039
7/14/2025 2:59:59 PM,26.893103,50.312918,70.55,82.512856
7/14/2025 3:00:04 PM,26.893103,50.256534,70.55,81.448179436
7/14/2025 3:00:09 PM,26.893103,50.549606,70.55,83.12236
7/14/2025 3:00:14 PM,26.893103,50.367502,70.55,82.8897794524
7/14/2025 3:00:19 PM,26.893103,50.219054,70.55,84.217514
7/14/2025 3:00:24 PM,26.893103,50.194048,70.55,82.042189894
7/14/2025 3:00:29 PM,26.893103,50.173846,70.55,82.72659
7/14/2025 3:00:34 PM,26.893103,50.242256,70.55,82.7181654488
7/14/2025 3:00:39 PM,26.893103,50.246072,70.55,82.53978
7/14/2025 3:00:44 PM,26.893103,50.324132,70.55,80.928353006
7/14/2025 3:00:49 PM,26.893103,50.36379,70.55,81.71978
7/14/2025 3:00:54 PM,26.893103,50.442076,70.55,81.920427636
7/14/2025 3:00:59 PM,26.893103,50.349952,70.55,82.11125
7/14/2025 3:01:04 PM,26.893103,50.388182,70.55,82.5282621
7/14/2025 3:01:09 PM,26.893103,50.4506,70.55,83.38856
7/14/2025 3:01:14 PM,26.893103,50.354044,70.55,82.656686446
7/14/2025 3:01:19 PM,26.893103,50.534334,70.55,84.28481
7/14/2025 3:01:24 PM,26.893103,50.40492,70.55,82.633006913
7/14/2025 3:01:29 PM,26.893103,50.47866,70.55,83.969955
7/14/2025 3:01:34 PM,26.893103,50.695228,70.55,82.2767675814
7/14/2025 3:01:39 PM,26.893103,50.751362,70.55,82.027466
7/14/2025 3:01:44 PM,26.893103,50.544276,70.55,84.070354252
7/14/2025 3:01:49 PM,26.893103,50.663088,70.55,83.076614
7/14/2025 3:01:54 PM,26.893103,50.647784,70.55,83.3027352972
7/14/2025 3:01:59 PM,26.893103,50.562376,70.55,84.0591
7/14/2025 3:02:04 PM,26.893103,50.780644,70.55,84.349242856
7/14/2025 3:02:09 PM,26.893103,50.72864,70.55,84.780534726
7/14/2025 3:02:14 PM,26.893103,50.614764,70.55,82.6439044
7/14/2025 3:02:19 PM,26.893103,50.60436,70.55,81.566430442
7/14/2025 3:02:24 PM,26.893103,50.67608,70.55,82.81643218
7/14/2025 3:02:29 PM,26.893103,50.545536,70.55,83.25060462
7/14/2025 3:02:34 PM,26.893103,50.591308,70.55,84.375432728
7/14/2025 3:02:39 PM,26.893103,50.455,70.55,83.796847334
7/14/2025 3:02:44 PM,26.893103,50.371934,70.55,83.891138704
7/14/2025 3:02:49 PM,26.893103,50.296672,70.55,82.452679792
7/14/2025 3:02:54 PM,26.893103,50.360264,70.55,83.402006104
7/14/2025 3:02:59 PM,26.893103,50.389212,70.55,83.492054556
7/14/2025 3:03:04 PM,26.893103,50.202882,70.55,82.7108395304
7/14/2025 3:03:09 PM,26.893103,50.3174,70.55,81.483631072
7/14/2025 3:03:14 PM,26.7267534884,50.108776,70.55,82.7814603256
7/14/2025 3:03:19 PM,25.8349,50.32988,70.55,81.9382561172
7/14/2025 3:03:24 PM,25.8349,50.30322,70.55,80.815812512
7/14/2025 3:03:29 PM,25.8349,50.184688,70.55,80.2976192176
7/14/2025 3:03:34 PM,25.8349,50.318262,70.55,83.5694042
7/14/2025 3:03:39 PM,25.8349,50.359514,70.55,83.3515985504
7/14/2025 3:03:44 PM,25.8349,50.289056,70.55,83.9164780376
7/14/2025 3:03:49 PM,25.8349,50.239254,70.55,83.620606926
7/14/2025 3:03:54 PM,25.8349,50.22072,70.55,83.728909166
7/14/2025 3:03:59 PM,25.8349,50.10618,70.55,83.934545964
7/14/2025 3:04:04 PM,25.8349,50.397646,70.55,82.396498096
7/14/2025 3:04:09 PM,25.8349,50.278118,70.55,84.21151012
7/14/2025 3:04:14 PM,25.8349,50.403826,70.55,83.01786828
7/14/2025 3:04:19 PM,25.8349,50.340238,70.55,81.576386269
7/14/2025 3:04:24 PM,25.8349,50.341606,70.55,81.314711168
7/14/2025 3:04:29 PM,25.8349,50.350596,70.55,82.122101336
7/14/2025 3:04:34 PM,25.8349,50.36654,70.55,83.4466356108
7/14/2025 3:04:39 PM,25.8349,50.491956,70.55,82.6549399184
7/14/2025 3:04:44 PM,25.8349,50.375478,70.55,82.52629358
7/14/2025 3:04:49 PM,25.59469216,50.565728,70.55,82.884155956
7/14/2025 3:04:54 PM,25.51204,50.65772,70.55,82.277516359
7/14/2025 3:04:59 PM,25.51204,50.794752,70.55,82.404164435
7/14/2025 3:05:04 PM,25.51204,50.684124,70.55,82.806276812
7/14/2025 3:05:09 PM,25.51204,50.744068,70.55,84.391076372
7/14/2025 3:05:14 PM,25.51204,50.523316,70.55,80.536644562
7/14/2025 3:05:19 PM,25.51204,50.560044,70.55,84.372396412
7/14/2025 3:05:24 PM,25.51204,50.624488,70.55,82.13147513
7/14/2025 3:05:29 PM,25.51204,50.637016,70.55,82.367226768
7/14/2025 3:05:34 PM,25.51204,50.672502,70.55,84.255995148
7/14/2025 3:05:39 PM,25.51204,50.792906,70.55,83.3500571904
7/14/2025 3:05:44 PM,25.51204,50.706586,70.55,81.2233676624
7/14/2025 3:05:49 PM,25.51204,50.696116,70.55,83.5638361432
7/14/2025 3:05:54 PM,25.51204,50.56639,70.55,85.091965
7/14/2025 3:05:59 PM,25.51204,50.673362,70.55,85.068058207
7/14/2025 3:06:04 PM,25.51204,50.619774,70.55,82.90455
7/14/2025 3:06:09 PM,25.51204,50.486754,70.55,82.472714637
7/14/2025 3:06:14 PM,25.51204,50.717978,70.55,81.46143
7/14/2025 3:06:19 PM,25.51204,50.641658,70.55,83.41696032
7/14/2025 3:06:24 PM,25.51204,50.5366,70.55,83.07645
7/14/2025 3:06:29 PM,25.51204,50.501312,70.55,83.594155626
7/14/2025 3:06:34 PM,25.51204,50.255122,70.55,84.069725
7/14/2025 3:06:39 PM,25.51204,50.510158,70.55,82.050338149
7/14/2025 3:06:44 PM,25.51204,50.447752,70.55,82.622795
7/14/2025 3:06:49 PM,25.51204,50.324562,70.55,81.51462085
7/14/2025 3:06:54 PM,25.51204,50.468556,70.55,81.8229
7/14/2025 3:06:59 PM,25.3605770454,50.44877,70.55,82.4826377516
7/14/2025 3:07:04 PM,25.044273,50.33562,70.55,82.28825
7/14/2025 3:07:09 PM,25.0122666932,50.251402,70.55,84.789008268
7/14/2025 3:07:14 PM,24.999992,50.33485,70.55,83.41044
7/14/2025 3:07:19 PM,24.999992,50.587086,70.55,82.540333365
7/14/2025 3:07:24 PM,24.999992,50.478208,70.55,84.483925
7/14/2025 3:07:29 PM,24.9607859156,50.60993,70.55,85.178397131
7/14/2025 3:07:34 PM,24.93591564,50.56744,70.55,84.35124
7/14/2025 3:07:39 PM,24.920319,50.535316,70.55,83.539845192
7/14/2025 3:07:44 PM,24.920319,50.602316,70.55,83.60298
7/14/2025 3:07:49 PM,24.920319,50.596886,70.55,84.183560062
7/14/2025 3:07:54 PM,24.920319,50.526172,70.55,83.91606
7/14/2025 3:07:59 PM,24.920319,50.462324,70.55,83.4593747028
7/14/2025 3:08:04 PM,24.920319,50.636776,70.55,83.154106
7/14/2025 3:08:09 PM,24.920319,50.645006,70.55,83.532816898
7/14/2025 3:08:14 PM,24.920319,50.542756,70.55,82.520096
7/14/2025 3:08:19 PM,24.920319,50.569316,70.55,81.3675202946
7/14/2025 3:08:24 PM,24.920319,50.674336,70.55,80.256355
7/14/2025 3:08:29 PM,24.920319,50.725506,70.55,82.04598768
7/14/2025 3:08:34 PM,24.920319,50.818484,70.55,82.313675
7/14/2025 3:08:39 PM,24.920319,50.803788,70.55,82.505432999
7/14/2025 3:08:44 PM,24.920319,51.0409,70.55,80.901955
7/14/2025 3:08:49 PM,24.920319,50.8856,70.55,85.3529752176
7/14/2025 3:08:54 PM,24.920319,50.895678,70.55,82.563644
7/14/2025 3:08:59 PM,24.920319,50.938744,70.55,83.32499367
7/14/2025 3:09:04 PM,24.920319,50.859446,70.55,84.508095
7/14/2025 3:09:09 PM,24.920319,50.775272,70.55,81.471538354
7/14/2025 3:09:14 PM,24.920319,50.884174,70.55,82.0939
7/14/2025 3:09:19 PM,24.920319,50.682372,70.55,82.036110598
7/14/2025 3:09:24 PM,24.920319,50.766952,70.55,81.77749
7/14/2025 3:09:29 PM,24.920319,50.623648,70.55,82.692212224
7/14/2025 3:09:34 PM,24.920319,50.509238,70.55,82.67389
7/14/2025 3:09:39 PM,24.920319,50.586168,70.55,83.410832864
7/14/2025 3:09:44 PM,24.920319,50.597386,70.55,85.39592
7/14/2025 3:09:49 PM,24.920319,50.453804,70.55,83.272231719
7/14/2025 3:09:54 PM,24.920319,50.629182,70.55,83.17257
7/14/2025 3:09:59 PM,24.920319,50.703696,70.55,83.6443694772
7/14/2025 3:10:04 PM,24.920319,50.570274,70.55,84.830124
7/14/2025 3:10:09 PM,24.920319,50.674632,70.55,81.9203491572
7/14/2025 3:10:14 PM,24.920319,50.536468,70.55,81.85863
7/14/2025 3:10:19 PM,24.920319,50.633538,70.55,84.343551426
7/14/2025 3:10:24 PM,24.920319,50.465706,70.55,84.23246
7/14/2025 3:10:29 PM,24.920319,50.387272,70.55,82.8032649
7/14/2025 3:10:34 PM,24.920319,50.538676,70.55,83.550156
7/14/2025 3:10:39 PM,24.920319,50.604438,70.55,84.9004081248
7/14/2025 3:10:44 PM,24.920319,50.609982,70.55,84.352036
7/14/2025 3:10:49 PM,24.920319,50.536792,70.55,84.0444889448
7/14/2025 3:10:54 PM,24.920319,50.598284,70.55,83.16464
7/14/2025 3:10:59 PM,24.920319,50.529384,70.55,83.4587903888
7/14/2025 3:11:04 PM,24.920319,50.718136,70.55,82.391106
7/14/2025 3:11:09 PM,24.920319,50.653,70.55,83.7050282184
7/14/2025 3:11:14 PM,24.920319,50.61582,70.55,82.70859
7/14/2025 3:11:19 PM,24.920319,50.40916,70.55,83.830208712
7/14/2025 3:11:24 PM,24.920319,50.571322,70.55,84.74658
7/14/2025 3:11:29 PM,24.920319,50.67026,70.55,83.6784510084
7/14/2025 3:11:34 PM,24.920319,50.860716,70.55,86.56915
7/14/2025 3:11:39 PM,24.920319,50.817558,70.55,82.758015454
7/14/2025 3:11:44 PM,24.5033932624,50.901324,70.55,82.53334
7/14/2025 3:11:49 PM,24.057476,50.72758,70.55,82.941720796
7/14/2025 3:11:54 PM,24.057476,50.68536,70.55,82.37684
7/14/2025 3:11:59 PM,24.057476,50.849204,70.55,83.310443672
7/14/2025 3:12:04 PM,24.057476,50.79738,70.55,83.45755
7/14/2025 3:12:09 PM,24.057476,50.740572,70.55,81.251228281
7/14/2025 3:12:14 PM,24.057476,50.970268,70.55,81.65021
7/14/2025 3:12:19 PM,24.057476,51.152,70.55,82.0339104688
7/14/2025 3:12:24 PM,24.057476,51.04743,70.55,84.418236
7/14/2025 3:12:29 PM,24.057476,51.113548,70.55,84.0292054168
7/14/2025 3:12:34 PM,24.057476,50.94512,70.55,84.38813
7/14/2025 3:12:39 PM,24.057476,50.933424,70.55,82.747528
7/14/2025 3:12:44 PM,24.057476,51.051208,70.55,84.07258
7/14/2025 3:12:49 PM,24.057476,50.939968,70.55,82.739755002
7/14/2025 3:12:54 PM,24.057476,50.784172,70.55,82.80642
7/14/2025 3:12:59 PM,24.057476,50.795492,70.55,82.9736744424
7/14/2025 3:13:04 PM,24.057476,50.80028,70.55,83.586494
7/14/2025 3:13:09 PM,24.057476,50.661168,70.55,82.8164134096
7/14/2025 3:13:14 PM,24.057476,50.763326,70.55,81.86427
7/14/2025 3:13:19 PM,24.057476,50.720644,70.55,82.23639415
7/14/2025 3:13:24 PM,24.057476,50.789776,70.55,80.62596
7/14/2025 3:13:29 PM,24.057476,50.698784,70.55,82.8092555
7/14/2025 3:13:34 PM,24.057476,50.760896,70.55,83.420135
7/14/2025 3:13:39 PM,24.057476,50.656664,70.55,83.310482828
7/14/2025 3:13:44 PM,24.057476,50.591312,70.55,84.723495
7/14/2025 3:13:49 PM,24.057476,50.687386,70.55,82.279652129
7/14/2025 3:13:54 PM,24.057476,50.596282,70.55,82.866035
7/14/2025 3:13:59 PM,24.057476,50.5416,70.55,83.114678469
7/14/2025 3:14:04 PM,24.057476,50.654008,70.55,83.54556
7/14/2025 3:14:09 PM,24.057476,50.60206,70.55,82.596456618
7/14/2025 3:14:14 PM,24.057476,50.633908,70.55,84.28522
7/14/2025 3:14:19 PM,24.057476,50.71428,70.55,82.797311758
7/14/2025 3:14:24 PM,24.057476,50.596274,70.55,82.68625
7/14/2025 3:14:29 PM,24.057476,50.653734,70.55,82.94103365
7/14/2025 3:14:34 PM,24.057476,50.665946,70.55,82.82924
7/14/2025 3:14:39 PM,24.057476,50.661768,70.55,83.5596558944
7/14/2025 3:14:44 PM,24.057476,50.905562,70.55,83.487656
7/14/2025 3:14:49 PM,24.057476,50.86019,70.55,81.8432601764
7/14/2025 3:14:54 PM,24.057476,50.942078,70.55,82.50889
7/14/2025 3:14:59 PM,24.057476,50.768084,70.55,84.576838182
7/14/2025 3:15:04 PM,24.057476,50.910886,70.55,84.23513
7/14/2025 3:15:09 PM,24.057476,50.719944,70.55,81.777176427
7/14/2025 3:15:14 PM,24.057476,50.851002,70.55,81.730545
7/14/2025 3:15:19 PM,24.057476,51.224478,70.55,84.677534214
7/14/2025 3:15:24 PM,24.057476,51.040138,70.55,85.15353
7/14/2025 3:15:29 PM,24.057476,50.995852,70.55,84.441796992
7/14/2025 3:15:34 PM,24.057476,51.12573,70.55,83.70349
7/14/2025 3:15:39 PM,23.51807632,50.99047,70.55,82.883908064
7/14/2025 3:15:44 PM,23.214664,50.975928,70.55,82.62098
7/14/2025 3:15:49 PM,23.214664,51.04848,70.55,82.55730334
7/14/2025 3:15:54 PM,23.214664,51.013236,70.55,81.14288
7/14/2025 3:15:59 PM,23.214664,51.033144,70.55,83.337740916
7/14/2025 3:16:04 PM,23.214664,50.877172,70.55,82.78954
7/14/2025 3:16:09 PM,23.214664,51.037478,70.55,82.817218177
7/14/2025 3:16:14 PM,23.214664,50.927678,70.55,82.955025
7/14/2025 3:16:19 PM,23.214664,50.850628,70.55,83.664100501
7/14/2025 3:16:24 PM,23.214664,50.765674,70.55,84.49246
7/14/2025 3:16:29 PM,23.214664,50.871832,70.55,82.05261178
7/14/2025 3:16:34 PM,23.214664,50.838542,70.55,84.26351
7/14/2025 3:16:39 PM,23.214664,50.85645,70.55,83.773009456
7/14/2025 3:16:44 PM,23.214664,50.842712,70.55,84.263115
7/14/2025 3:16:49 PM,23.214664,50.780592,70.55,82.635499048
7/14/2025 3:16:54 PM,23.214664,50.699796,70.55,82.11084
7/14/2025 3:16:59 PM,23.214664,50.582342,70.55,83.419891408
7/14/2025 3:17:04 PM,23.214664,50.64542,70.55,82.67092
7/14/2025 3:17:09 PM,23.214664,50.680112,70.55,84.563176985
7/14/2025 3:17:14 PM,23.214664,50.640974,70.55,86.71563
7/14/2025 3:17:19 PM,23.214664,50.526608,70.55,82.697581002
7/14/2025 3:17:24 PM,23.214664,50.504986,70.55,84.25222
7/14/2025 3:17:29 PM,23.214664,50.655688,70.55,82.9729871896
7/14/2025 3:17:34 PM,23.214664,50.680956,70.55,84.35238
7/14/2025 3:17:39 PM,23.214664,50.59139,70.55,81.4478344112
7/14/2025 3:17:44 PM,23.0403614784,50.63602,70.55,83.388084
7/14/2025 3:17:49 PM,22.798866,50.64417,70.55,82.7380558524
7/14/2025 3:17:54 PM,22.798866,50.653152,70.55,82.31945
7/14/2025 3:17:59 PM,22.798866,50.762604,70.55,84.171185204
7/14/2025 3:18:04 PM,22.797604294,50.577274,70.55,82.37676
7/14/2025 3:18:09 PM,22.724648,50.774476,70.55,82.887032378
7/14/2025 3:18:14 PM,22.6874594794,50.77351,70.55,80.93242
7/14/2025 3:18:19 PM,22.679085,50.952176,70.55,82.55548268
7/14/2025 3:18:24 PM,22.679085,50.997864,70.55,80.481445
7/14/2025 3:18:29 PM,22.679085,51.090636,70.55,84.227505495
7/14/2025 3:18:34 PM,22.6551069696,51.004424,70.55,82.90454
7/14/2025 3:18:39 PM,22.620659,50.928774,70.55,83.605055278
7/14/2025 3:18:44 PM,22.620659,51.222258,70.55,83.8150258224
7/14/2025 3:18:49 PM,22.620659,51.231994,70.55,83.5747467804
7/14/2025 3:18:54 PM,22.620659,51.158186,70.55,84.082579752
7/14/2025 3:18:59 PM,22.620659,50.99692,70.55,83.78533872
7/14/2025 3:19:04 PM,22.620659,51.000172,70.55,82.04968254
7/14/2025 3:19:09 PM,22.620659,50.994372,70.55,82.149519568
7/14/2025 3:19:14 PM,22.620659,50.944008,70.55,83.514632272
7/14/2025 3:19:19 PM,22.620659,50.978082,70.55,83.091645676
7/14/2025 3:19:24 PM,22.620659,51.042392,70.55,83.541011036
7/14/2025 3:19:29 PM,22.620659,50.993772,70.55,83.99916636
7/14/2025 3:19:34 PM,22.620659,51.132766,70.55,83.048209808
7/14/2025 3:19:39 PM,22.620659,50.994546,70.55,82.316174231
7/14/2025 3:19:44 PM,22.620659,51.027106,70.55,82.038203535
7/14/2025 3:19:49 PM,22.620659,51.052296,70.55,82.24536281
7/14/2025 3:19:54 PM,22.620659,51.00744,70.55,82.586565822
7/14/2025 3:19:59 PM,22.620659,50.915708,70.55,83.741061852
7/14/2025 3:20:04 PM,22.620659,50.849846,70.55,82.205848112
7/14/2025 3:20:09 PM,22.620659,50.738198,70.55,83.089837844
7/14/2025 3:20:14 PM,22.620659,50.635716,70.55,83.071837106
7/14/2025 3:20:19 PM,22.620659,50.72838,70.55,82.364104118
7/14/2025 3:20:24 PM,22.620659,50.519492,70.55,82.642792196
7/14/2025 3:20:29 PM,22.620659,50.446084,70.55,82.9176825312
7/14/2025 3:20:34 PM,22.620659,50.551292,70.55,82.223913368
7/14/2025 3:20:39 PM,22.620659,50.530482,70.55,83.95048336
7/14/2025 3:20:44 PM,22.620659,50.612384,70.55,82.7881636544
7/14/2025 3:20:49 PM,22.620659,50.538822,70.55,83.325483757
7/14/2025 3:20:54 PM,22.620659,50.730588,70.55,83.255027136
7/14/2025 3:20:59 PM,22.620659,50.569396,70.55,84.755701592
7/14/2025 3:21:04 PM,22.620659,50.607052,70.55,84.2528931148
7/14/2025 3:21:09 PM,22.620659,50.675738,70.55,82.0312431864
7/14/2025 3:21:14 PM,22.620659,50.584216,70.55,81.726970944
7/14/2025 3:21:19 PM,22.620659,50.647846,70.55,82.89002256
7/14/2025 3:21:24 PM,22.620659,50.476156,70.55,83.45974878
7/14/2025 3:21:29 PM,22.620659,50.737864,70.55,83.413778064
7/14/2025 3:21:34 PM,22.620659,50.841946,70.55,82.753517189
7/14/2025 3:21:39 PM,22.620659,50.837922,70.55,81.075343237
7/14/2025 3:21:44 PM,22.620659,50.889656,70.55,83.104707609
7/14/2025 3:21:49 PM,22.620659,51.011214,70.55,84.140337806
7/14/2025 3:21:54 PM,22.620659,51.04543,70.55,83.92492544
7/14/2025 3:21:59 PM,22.620659,51.001872,70.55,83.8711746
7/14/2025 3:22:04 PM,22.620659,50.976912,70.55,81.615044914
7/14/2025 3:22:09 PM,21.8854721716,51.047192,70.55,81.577764968
7/14/2025 3:22:14 PM,21.8555485242,51.093126,70.55,82.2172285528
7/14/2025 3:22:19 PM,21.848705,51.070318,70.55,82.4844658688
7/14/2025 3:22:24 PM,21.848705,51.066074,70.55,82.061433412
7/14/2025 3:22:29 PM,21.848705,51.283558,70.55,80.495344686
7/14/2025 3:22:34 PM,21.848705,51.311628,70.55,83.3536160216
7/14/2025 3:22:39 PM,21.848705,51.016958,70.55,83.3153436608
7/14/2025 3:22:44 PM,21.848705,50.982302,70.55,83.7467673296
7/14/2025 3:22:49 PM,21.848705,50.896572,70.55,83.3287467198
7/14/2025 3:22:54 PM,21.848705,50.904626,70.55,83.903467417
7/14/2025 3:22:59 PM,21.848705,50.898196,70.55,84.02572537
7/14/2025 3:23:04 PM,21.848705,50.851616,70.55,83.72328024
7/14/2025 3:23:09 PM,21.848705,50.797098,70.55,82.03771144
7/14/2025 3:23:14 PM,21.848705,51.05035,70.55,81.097640648
7/14/2025 3:23:19 PM,21.848705,51.050458,70.55,81.7147887
7/14/2025 3:23:24 PM,21.848705,50.882306,70.55,84.301198322
7/14/2025 3:23:29 PM,21.848705,50.8061,70.55,83.50183187
7/14/2025 3:23:34 PM,21.848705,50.716154,70.55,83.292884492
7/14/2025 3:23:39 PM,21.6963871712,50.689258,70.55,83.4921434984
7/14/2025 3:23:44 PM,21.54561272,50.727988,70.55,82.37366608
7/14/2025 3:23:49 PM,21.518127,50.72058,70.55,82.2867277
7/14/2025 3:23:54 PM,21.518127,50.755388,70.55,82.96556133
7/14/2025 3:23:59 PM,21.518127,50.777604,70.55,83.323463184
7/14/2025 3:24:04 PM,21.518127,50.768108,70.55,83.950374924
7/14/2025 3:24:09 PM,21.518127,50.696192,70.55,82.964682492
7/14/2025 3:24:14 PM,21.518127,50.702076,70.55,83.756392164
7/14/2025 3:24:19 PM,21.4274240496,50.685214,70.55,83.55724176
7/14/2025 3:24:24 PM,21.419708,50.666168,70.55,83.712901122
