Timestamp,still01-steam-pid.SP => (Aggregate=TimeAverage2),still01-steam-pid.DV01_PIT4055 => (Aggregate=TimeAverage2),still01-steam-pid.PV01-TIT4016 => (Aggregate=TimeAverage2),still01-steam-pid.PV02-TIT4015 => (Aggregate=TimeAverage2),still01-steam-pid.PV03-TIT4009 => (Aggregate=TimeAverage2),still01-steam-pid.DV02-PIT4011 => (Aggregate=TimeAverage2),still01-steam-pid.DV03-PIT4017 => (Aggregate=TimeAverage2),still01-steam-pid.DV04-FIT4054 => (Aggregate=TimeAverage2),still01-steam-pid.DV05-LIT4019 => (Aggregate=TimeAverage2),still01-steam-pid.CV-FCV4054 => (Aggregate=TimeAverage2)
7/15/2025 1:25:31 AM,211.2,70.437769394,211.1426,202.55669905,198.62612397,0.8677708,1.9507946,5347.41109275,40.592586464,38
7/15/2025 1:25:33 AM,211.2,70.468376,211.1426,202.56493,198.67692936,0.8677708,1.9507946,5347.6101095,40.449800102,38
7/15/2025 1:25:35 AM,211.2,70.5359171615,211.26330102,202.58284582,198.6852635,0.8677708,1.9507946,5346.4820309,40.5869836925,38
7/15/2025 1:25:37 AM,211.2,70.622091085,211.46533,202.59169,198.71132,0.8677708,1.9507946,5340.27701395,41.043350825,38
7/15/2025 1:25:39 AM,211.2,70.656057438,211.46533,202.62933068,198.71132,0.8677708,1.9507946,5340.0693355,41.157510564,38
7/15/2025 1:25:41 AM,211.2,70.660034,211.53136792,202.64825,198.71132,0.8677708,1.9507946,5353.370784,41.292719933,38
7/15/2025 1:25:43 AM,211.2,70.6261456,211.64357,202.64825,198.71132,0.8677708,1.9507946,5355.468598,41.172533156,38
7/15/2025 1:25:45 AM,211.2,70.610634,211.64357,202.68023122,198.72938624,0.8677708,1.9507946,5352.4021586,41.293128256,38
7/15/2025 1:25:47 AM,211.2,70.6572220435,211.64357,202.69656,198.77774,0.8677708,1.9507946,5342.2579323,41.094067408,38
7/15/2025 1:25:49 AM,211.2,70.67507062,211.64357,202.7363712,198.77774,0.8677708,1.9507946,5340.6525224,41.020130973,38
